MQ135,MQ136,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,Humidity,Temperature,label
4.82,1.93,2.39,5.7,1.89,72.94,64.47,1.26,4.31,4.25,80.7,38.5,spoiled
4.78,1.94,2.38,5.67,1.87,72.24,65.15,1.24,4.31,4.31,80.0,37.7,spoiled
4.8,1.93,2.41,5.7,1.89,72.24,63.16,1.23,4.29,4.29,80.7,38.5,spoiled
4.82,1.93,2.39,5.7,1.87,72.94,65.83,1.26,4.29,4.27,80.7,38.5,spoiled
4.8,1.96,2.39,5.65,1.86,72.24,64.47,1.26,4.21,4.31,80.8,38.5,spoiled
4.78,1.94,2.39,5.7,1.83,72.24,63.81,1.23,4.13,4.31,80.7,38.5,spoiled
4.8,1.96,2.38,5.65,1.85,72.24,63.81,1.23,4.09,4.27,80.8,38.5,spoiled
4.8,1.92,2.39,5.65,1.86,73.64,65.83,1.26,4.04,4.25,80.8,38.5,spoiled
4.8,1.94,2.39,5.65,1.83,72.94,63.16,1.24,4.08,4.29,80.8,38.5,spoiled
4.78,1.92,2.39,5.7,1.8,74.36,65.83,1.26,3.68,4.19,80.8,38.5,spoiled
4.75,1.93,2.38,5.65,1.81,72.94,63.81,1.23,3.6,4.19,80.9,38.5,spoiled
4.75,1.89,2.39,5.65,1.84,74.36,65.83,1.26,3.67,4.21,80.9,38.5,spoiled
4.82,1.92,2.38,5.67,1.86,73.64,65.15,1.23,3.78,4.23,80.8,38.5,spoiled
4.75,1.93,2.38,5.67,1.87,72.94,64.47,1.26,3.81,4.23,80.9,38.5,spoiled
4.75,1.93,2.38,5.67,1.87,72.24,65.15,1.23,3.89,4.23,80.9,38.5,spoiled
4.82,1.9,2.39,5.7,1.9,74.36,65.83,1.24,3.96,4.27,80.9,38.5,spoiled
4.75,1.92,2.39,5.67,1.89,72.24,63.81,1.23,3.89,4.25,80.9,38.5,spoiled
4.8,1.92,2.39,5.72,1.89,73.64,65.15,1.24,3.89,4.23,80.9,38.5,spoiled
4.71,1.92,2.48,5.7,1.91,73.64,63.16,1.26,3.87,4.25,81.0,38.5,spoiled
4.75,1.92,2.38,5.7,1.89,73.64,64.47,1.24,3.83,4.23,80.9,38.5,spoiled
4.75,1.96,2.39,5.74,1.9,72.24,63.81,1.24,3.92,4.27,81.0,38.5,spoiled
4.75,1.9,2.36,5.72,1.92,72.24,63.81,1.23,3.91,4.25,81.1,38.5,spoiled
4.8,1.92,2.38,5.74,1.92,72.24,65.15,1.23,3.98,4.25,81.0,38.2,spoiled
4.75,1.92,2.38,5.7,1.94,72.94,65.15,1.23,4.02,4.23,81.0,38.5,spoiled
4.75,1.96,2.38,5.7,1.95,73.64,63.16,1.24,4.04,4.29,81.0,38.5,spoiled
4.78,1.94,1.85,5.7,1.91,72.24,63.81,1.26,3.92,4.23,81.1,38.5,spoiled
4.75,1.93,2.38,5.7,1.9,70.89,63.81,1.22,3.89,4.23,81.0,38.6,spoiled
4.75,1.93,2.36,5.72,1.9,72.24,63.81,1.22,3.89,4.25,81.0,38.5,spoiled
4.75,1.93,2.39,5.74,1.9,74.36,65.83,1.26,3.91,4.25,81.1,38.5,spoiled
4.8,1.92,2.38,5.72,1.86,74.36,64.47,1.24,3.58,4.23,81.1,38.1,spoiled
4.75,1.9,2.39,5.67,1.91,72.24,63.16,1.26,3.72,4.21,81.1,38.5,spoiled
4.75,1.96,2.39,5.74,1.89,72.94,63.81,1.26,3.81,4.27,81.1,38.5,spoiled
4.75,1.93,2.38,5.67,1.87,72.24,62.53,1.23,3.81,4.25,81.1,38.5,spoiled
4.75,1.92,2.39,5.72,1.9,73.64,64.47,1.26,3.85,4.25,81.1,38.7,spoiled
4.73,1.9,2.38,5.67,1.87,72.24,63.81,1.23,3.72,4.21,81.1,38.5,spoiled
4.73,1.9,2.38,5.67,1.9,72.94,65.15,1.23,3.67,4.25,81.1,38.5,spoiled
4.78,1.93,2.38,5.7,1.89,74.36,64.47,1.24,3.76,4.29,81.7,39.6,spoiled
4.73,1.93,2.38,5.67,1.89,74.36,64.47,1.26,3.54,4.25,81.1,38.5,spoiled
4.73,1.89,2.38,5.67,1.9,72.24,63.16,1.26,3.65,4.23,81.1,38.5,spoiled
4.73,1.92,2.38,5.67,1.91,72.94,64.47,1.23,3.7,4.21,81.1,38.5,spoiled
4.73,1.93,2.36,5.7,1.89,71.56,65.15,1.26,3.78,4.25,81.1,38.7,spoiled
4.75,1.94,2.38,5.67,1.89,72.24,63.16,1.23,3.76,4.29,81.2,38.5,spoiled
4.75,1.93,2.38,5.67,1.87,73.64,65.15,1.22,3.78,4.29,81.3,38.5,spoiled
4.78,1.9,2.36,5.67,1.86,72.24,63.16,1.24,3.61,4.25,81.3,38.5,spoiled
4.71,1.92,2.38,5.65,1.86,74.36,64.47,1.26,3.54,4.23,81.3,38.5,spoiled
4.75,1.92,2.38,5.67,1.87,72.24,63.81,1.24,3.58,4.27,81.4,38.5,spoiled
4.75,1.93,2.36,5.67,1.86,72.94,67.25,1.26,3.52,4.27,81.4,38.5,spoiled
4.78,1.92,2.36,5.65,1.87,72.24,63.81,1.24,3.54,4.27,81.4,38.7,spoiled
4.73,1.94,2.38,5.67,1.86,74.36,65.83,1.23,3.58,4.25,81.4,38.5,spoiled
4.71,1.93,2.36,5.65,1.87,72.24,63.16,1.24,3.6,4.27,81.5,38.5,spoiled
4.71,1.9,2.38,5.65,1.87,73.64,65.83,1.26,3.6,4.19,81.5,38.5,spoiled
4.71,1.93,2.38,5.67,1.86,74.36,65.83,1.26,3.56,4.25,81.4,38.5,spoiled
4.73,1.92,2.38,5.7,1.83,74.36,65.15,1.26,3.42,4.23,81.5,38.5,spoiled
4.71,1.89,2.36,5.67,1.85,73.64,63.81,1.24,3.42,4.19,81.6,38.5,spoiled
4.69,1.89,2.36,5.65,1.86,73.64,64.47,1.26,3.47,4.19,80.9,37.6,spoiled
4.71,1.89,2.38,5.67,1.85,72.24,63.81,1.23,3.42,4.19,81.4,38.5,spoiled
4.69,1.92,2.39,5.67,1.87,74.36,65.83,1.26,3.47,4.23,81.5,38.5,spoiled
4.69,1.9,2.38,5.67,1.89,73.64,63.16,1.26,3.56,4.21,81.5,38.5,spoiled
4.69,1.93,2.38,5.65,1.87,72.24,63.16,1.24,3.61,4.25,81.4,38.5,spoiled
4.67,1.92,2.41,5.67,1.89,73.64,65.83,1.23,3.65,4.27,81.5,38.5,spoiled
4.69,1.92,2.39,5.67,1.87,72.24,63.16,1.24,3.68,4.23,81.5,38.5,spoiled
4.65,1.92,2.39,5.7,1.85,72.94,64.47,1.26,3.58,4.23,81.5,38.5,spoiled
4.71,1.9,2.36,5.67,1.81,72.24,63.16,1.23,3.58,4.25,81.5,38.5,spoiled
4.69,1.92,2.39,5.67,1.83,72.24,63.81,1.24,3.58,4.19,81.5,38.5,spoiled
4.69,1.92,2.36,5.65,1.81,72.24,63.16,1.24,3.58,4.23,81.6,38.5,spoiled
4.71,1.93,2.38,5.62,1.83,72.24,62.53,1.24,3.6,4.25,81.6,38.5,spoiled
4.69,1.9,2.39,5.65,1.8,72.94,64.47,1.26,3.61,4.21,81.7,38.5,spoiled
4.73,1.93,2.38,5.67,1.79,72.94,64.47,1.23,3.67,4.21,81.7,38.5,spoiled
4.73,1.89,2.39,5.65,1.79,72.94,65.15,1.26,3.6,4.19,81.7,38.4,spoiled
4.69,1.93,2.41,5.65,1.79,73.64,64.47,1.26,3.61,4.25,81.7,38.5,spoiled
4.73,1.92,2.38,5.62,1.77,72.94,62.53,1.24,3.61,4.23,81.7,38.5,spoiled
4.67,1.9,2.35,5.6,1.78,74.36,62.53,1.24,3.52,4.25,81.8,38.5,spoiled
4.69,1.89,2.38,5.6,1.76,70.89,62.53,1.26,3.54,4.19,81.7,38.5,spoiled
4.71,1.89,2.38,5.65,1.76,70.89,63.16,1.24,3.6,4.21,81.7,38.5,spoiled
4.71,1.85,2.38,5.6,1.73,72.24,63.81,1.24,3.6,4.23,81.8,38.5,spoiled
4.67,1.9,2.39,5.6,1.73,73.64,63.81,1.26,3.56,4.19,81.7,38.1,spoiled
4.65,1.9,2.39,5.62,1.72,72.24,62.53,1.24,3.58,4.23,81.7,38.5,spoiled
4.67,1.92,2.38,5.58,1.73,72.24,63.16,1.26,3.54,4.23,81.7,38.5,spoiled
4.63,1.87,2.38,5.62,1.7,74.36,65.15,1.26,3.51,4.19,81.7,38.5,spoiled
4.65,1.87,2.38,5.58,1.72,72.24,62.53,1.26,3.51,4.17,81.7,38.6,spoiled
4.65,1.87,2.39,5.62,1.74,72.24,63.16,1.26,3.54,4.21,81.7,38.4,spoiled
4.67,1.9,2.38,5.58,1.73,72.94,65.15,1.23,3.56,4.21,81.8,38.4,spoiled
4.69,1.89,2.39,5.65,1.73,72.94,64.47,1.27,3.56,4.19,82.5,39.4,spoiled
4.63,1.9,2.39,5.58,1.76,73.64,62.53,1.26,3.54,4.21,81.9,38.4,spoiled
4.63,1.93,2.39,5.58,1.74,74.36,64.47,1.24,3.51,4.21,82.0,38.4,spoiled
4.67,1.9,2.38,5.62,1.74,72.94,60.09,1.23,3.52,4.19,82.0,38.4,spoiled
4.67,1.89,2.39,5.65,1.74,72.94,65.15,1.23,3.52,4.15,82.0,38.6,spoiled
4.65,1.87,2.38,5.62,1.74,72.24,62.53,1.24,3.52,4.15,82.0,38.4,spoiled
4.69,1.9,2.38,5.65,1.73,72.24,63.16,1.24,3.47,4.13,82.0,38.4,spoiled
4.69,1.87,2.38,5.62,1.76,72.24,63.16,1.24,3.42,4.11,82.0,38.4,spoiled
4.65,1.87,2.38,5.58,1.79,74.36,64.47,1.26,3.45,4.11,82.0,38.4,spoiled
4.67,1.86,2.38,5.62,1.78,72.24,63.16,1.24,3.47,4.11,82.0,38.4,spoiled
4.67,1.89,2.38,5.6,1.78,72.24,63.81,1.15,3.44,4.13,82.0,38.4,spoiled
4.67,1.89,2.36,5.58,1.79,72.24,63.16,1.24,3.47,4.11,81.4,37.4,spoiled
4.67,1.87,2.36,5.58,1.8,72.24,63.16,1.26,3.47,4.09,82.0,38.4,spoiled
4.65,1.87,2.38,5.62,1.78,73.64,65.15,1.23,3.45,4.11,82.0,38.4,spoiled
4.63,1.87,2.38,5.62,1.77,74.36,65.83,1.26,3.45,4.13,82.0,38.4,spoiled
4.67,1.9,2.36,5.6,1.78,72.24,63.16,1.24,3.4,4.13,82.0,38.4,spoiled
4.67,1.89,2.38,5.58,1.8,72.24,63.16,1.28,3.33,4.07,82.0,38.5,spoiled
4.65,1.87,2.38,5.58,1.8,72.24,64.47,1.26,3.35,4.03,82.0,38.4,spoiled
4.63,1.89,2.39,5.58,1.79,74.36,64.47,1.28,3.38,4.07,82.0,38.4,spoiled
4.69,1.86,2.38,5.65,1.79,72.24,62.53,1.26,3.42,4.03,82.0,38.4,spoiled
4.65,1.89,2.39,5.6,1.79,74.36,63.16,1.26,3.44,4.05,82.0,38.4,spoiled
4.69,1.89,2.3,5.55,1.8,72.24,63.16,1.26,3.44,4.11,82.1,38.5,spoiled
4.69,1.92,2.39,5.6,1.8,74.36,65.83,1.26,3.44,4.07,82.0,38.4,spoiled
4.69,1.9,2.35,5.58,1.8,70.89,63.81,1.24,3.44,4.03,82.1,38.4,spoiled
4.71,1.89,2.38,5.53,1.74,72.24,63.16,1.26,3.23,3.99,82.1,38.4,spoiled
4.67,1.86,2.38,5.6,1.76,74.36,64.47,1.26,3.06,3.9,82.1,38.1,spoiled
4.65,1.86,2.38,5.6,1.83,75.83,65.83,1.28,3.1,3.94,82.1,38.4,spoiled
4.67,1.87,2.38,5.62,1.9,73.64,65.15,1.26,3.15,3.99,82.1,38.4,spoiled
4.65,1.87,2.36,5.62,1.92,73.64,64.47,1.23,3.23,4.01,82.0,38.4,spoiled
4.67,1.87,2.36,5.58,1.91,72.24,63.81,1.24,3.25,4.03,81.9,38.6,spoiled
4.69,1.87,2.38,5.65,1.92,72.24,63.16,1.26,3.25,3.96,81.9,38.4,spoiled
4.67,1.87,2.36,5.6,1.92,72.94,63.81,1.26,3.28,3.9,81.9,38.4,spoiled
4.69,1.89,2.36,5.65,1.91,74.36,63.81,1.24,3.25,3.92,81.8,38.4,spoiled
4.65,1.87,2.36,5.65,1.9,74.36,65.83,1.24,3.18,3.88,81.8,38.5,spoiled
4.69,1.9,2.38,5.65,1.91,72.24,63.81,1.23,3.25,3.96,81.9,38.4,spoiled
4.67,1.86,2.38,5.65,1.91,74.36,64.47,1.23,3.3,3.92,81.9,38.4,spoiled
4.73,1.92,2.38,5.67,1.91,74.36,65.83,1.26,3.37,3.97,81.8,38.6,spoiled
4.73,1.9,2.38,5.67,1.91,72.94,65.15,1.26,3.4,3.96,81.9,38.4,spoiled
4.73,1.9,2.38,5.67,1.92,72.24,63.81,1.23,3.49,3.97,81.9,38.4,spoiled
4.73,1.89,2.38,5.7,1.91,72.24,63.16,1.23,3.49,3.92,82.0,38.4,spoiled
4.71,1.92,2.38,5.67,1.91,72.24,63.81,1.24,3.54,3.97,81.9,38.4,spoiled
4.71,1.92,2.38,5.62,1.91,72.24,62.53,1.24,3.6,4.01,82.0,38.4,spoiled
4.69,1.9,2.38,5.6,1.91,72.94,64.47,1.26,3.61,3.96,82.0,38.4,spoiled
4.73,1.89,2.38,5.67,1.89,70.89,62.53,1.24,3.6,3.97,82.0,38.4,spoiled
4.73,1.92,2.38,5.65,1.87,72.94,64.47,1.26,3.63,3.97,82.0,38.4,spoiled
4.69,1.92,2.38,5.65,1.89,72.24,63.81,1.24,3.56,3.97,82.0,38.4,spoiled
4.75,1.93,2.32,5.67,1.86,72.24,63.16,1.24,3.44,4.05,82.0,38.4,spoiled
4.71,1.93,2.36,5.62,1.85,74.36,65.15,1.26,3.35,4.01,81.9,38.4,spoiled
4.71,1.9,2.36,5.62,1.85,72.24,63.81,1.26,3.35,3.99,81.8,38.4,spoiled
4.67,1.9,2.39,5.65,1.86,74.36,65.15,1.23,3.32,4.05,81.9,38.4,spoiled
4.69,1.93,2.38,5.65,1.86,73.64,65.15,1.26,3.32,4.07,81.8,38.0,spoiled
4.67,1.92,2.38,5.67,1.85,74.36,64.47,1.27,3.35,3.99,81.9,38.4,spoiled
4.67,1.93,2.38,5.62,1.87,72.94,63.16,1.24,3.42,4.01,81.8,38.4,spoiled
4.71,1.89,2.38,5.65,1.84,73.64,65.15,1.26,3.35,3.99,82.0,38.4,spoiled
4.69,1.92,2.38,5.65,1.83,72.24,63.81,1.24,3.38,4.09,81.9,38.5,spoiled
4.67,1.87,2.38,5.65,1.83,74.36,64.47,1.26,3.38,4.07,82.0,38.3,spoiled
4.69,1.89,2.38,5.62,1.83,71.56,64.47,1.23,3.44,4.09,82.0,38.3,spoiled
4.71,1.93,2.39,5.65,1.83,72.24,63.16,1.24,3.47,4.13,82.0,38.3,spoiled
4.69,1.92,2.39,5.6,1.81,72.24,65.15,1.23,3.54,4.13,82.0,38.3,spoiled
4.71,1.92,2.38,5.62,1.78,72.24,64.47,1.26,3.35,4.07,82.0,38.3,spoiled
4.67,1.9,2.36,5.6,1.79,73.64,66.53,1.24,3.15,4.09,82.0,38.3,spoiled
4.61,1.89,2.36,5.6,1.79,72.94,62.53,1.24,3.1,4.05,82.0,38.5,spoiled
4.61,1.89,2.36,5.58,1.83,75.83,65.15,1.26,3.11,3.94,82.1,38.3,spoiled
4.61,1.9,2.38,5.6,1.84,74.36,65.83,1.26,3.15,4.03,82.2,38.3,spoiled
4.63,1.89,2.38,5.58,1.84,74.36,64.47,1.23,3.23,3.97,82.0,38.3,spoiled
4.63,1.87,2.36,5.58,1.85,72.24,63.81,1.26,3.23,3.99,82.0,38.3,spoiled
4.67,1.9,2.36,5.62,1.81,72.24,65.15,1.22,3.15,3.9,82.0,38.3,spoiled
4.61,1.92,2.38,5.62,1.84,72.94,63.81,1.58,3.21,3.92,82.0,38.3,spoiled
4.63,1.9,2.36,5.58,1.85,72.24,63.16,1.24,3.16,3.9,81.9,38.5,spoiled
4.65,1.89,2.38,5.65,1.85,73.64,65.83,1.26,3.23,3.88,81.8,38.2,spoiled
4.67,1.9,2.38,5.65,1.86,74.36,65.15,1.23,3.32,3.9,81.9,38.2,spoiled
4.63,1.93,2.36,5.6,1.86,72.94,63.16,1.24,3.33,3.86,82.0,38.2,spoiled
4.65,1.9,2.36,5.6,1.86,74.36,63.16,1.26,3.26,3.9,82.1,38.2,spoiled
4.67,1.9,2.38,5.62,1.85,74.36,64.47,1.24,3.32,3.9,82.2,38.2,spoiled
4.67,1.9,2.36,5.58,1.86,73.64,65.15,1.23,3.32,3.82,82.2,38.2,spoiled
4.65,1.93,2.36,5.55,1.85,72.24,63.81,1.24,3.33,3.84,82.1,38.2,spoiled
4.63,1.9,2.36,5.6,1.84,72.24,65.15,1.23,3.21,3.79,82.0,38.2,spoiled
4.63,1.94,2.38,5.62,1.83,73.64,65.15,1.24,3.21,3.96,82.1,38.2,spoiled
4.65,1.92,2.38,5.6,1.8,74.36,63.81,1.24,3.16,3.94,82.1,38.1,spoiled
4.67,1.93,2.36,5.58,1.83,72.94,64.47,1.23,3.2,3.9,82.1,38.2,spoiled
4.67,1.94,2.38,5.58,1.83,72.24,65.15,1.23,3.23,3.94,82.1,38.1,spoiled
4.69,1.96,2.39,5.6,1.83,74.36,64.47,1.23,3.3,3.68,82.4,38.1,spoiled
4.63,1.92,2.38,5.58,1.8,72.24,63.16,1.24,3.23,3.97,81.6,37.9,spoiled
4.65,1.92,2.36,5.6,1.78,72.24,64.47,1.26,3.2,3.94,82.2,38.0,spoiled
4.63,1.93,2.39,5.62,1.79,72.94,65.15,1.23,3.28,4.01,82.2,38.0,spoiled
4.61,1.93,2.33,5.62,1.78,74.36,64.47,1.24,3.26,4.01,82.3,38.0,spoiled
4.61,1.93,2.38,5.58,1.78,72.24,63.81,1.26,3.3,3.97,82.3,38.0,spoiled
4.65,1.93,2.38,5.6,1.78,72.94,63.81,1.24,3.35,3.97,82.3,38.0,spoiled
4.63,1.58,2.38,5.6,1.76,72.24,65.83,1.26,3.28,3.99,82.5,38.0,spoiled
4.65,1.93,2.38,5.6,1.76,72.94,63.81,1.23,3.21,3.94,82.0,37.7,spoiled
4.65,1.93,2.38,5.6,1.78,72.94,63.81,1.26,3.26,4.01,82.0,37.9,spoiled
4.65,1.93,2.38,5.6,1.76,72.24,65.15,1.24,3.32,3.97,82.5,38.0,spoiled
4.61,1.96,2.39,5.58,1.73,72.24,63.81,1.26,3.35,3.99,82.3,38.0,spoiled
4.61,1.92,2.38,5.62,1.71,73.64,63.16,1.24,3.4,4.01,82.3,38.1,spoiled
4.61,1.94,2.38,5.6,1.71,72.94,62.53,1.26,3.38,4.05,81.7,37.9,spoiled
4.61,1.92,2.39,5.6,1.72,73.64,63.81,1.26,3.4,4.01,81.9,37.9,spoiled
4.63,1.93,2.39,5.62,1.7,72.24,63.16,1.28,3.37,3.97,82.4,38.6,spoiled
4.61,1.94,2.38,5.62,1.68,74.36,64.47,1.26,3.4,3.99,81.9,37.9,spoiled
4.63,1.92,2.38,5.58,1.7,72.24,65.15,1.24,3.35,3.96,81.8,37.9,spoiled
4.65,1.94,2.39,5.65,1.68,72.24,62.53,1.24,3.42,3.99,82.0,37.9,spoiled
4.63,1.96,2.39,5.55,1.67,72.24,63.16,1.24,3.38,3.99,82.5,38.1,spoiled
4.65,1.94,2.38,5.62,1.67,74.36,64.47,1.26,3.28,3.97,82.1,37.8,spoiled
4.65,1.9,2.38,5.58,1.71,73.64,64.47,1.26,3.26,3.94,82.3,37.8,spoiled
4.63,1.92,2.38,5.58,1.71,74.36,65.83,1.26,3.28,3.88,82.4,37.8,spoiled
4.65,1.93,2.36,5.58,1.72,72.24,65.83,1.26,3.26,3.96,82.5,37.8,spoiled
4.65,1.93,2.38,5.55,1.74,73.64,65.15,1.26,3.32,3.92,82.5,37.8,spoiled
4.65,1.96,2.36,5.6,1.71,72.24,64.47,1.21,3.32,3.94,82.5,37.8,spoiled
4.65,1.89,2.38,5.58,1.74,72.24,63.81,1.24,3.3,3.88,82.9,38.1,spoiled
4.65,1.92,2.38,5.58,1.72,73.64,62.53,1.24,3.23,3.84,82.2,37.9,spoiled
4.63,1.9,2.36,5.58,1.73,72.24,65.83,1.26,3.3,3.9,82.0,37.9,spoiled
4.65,1.96,2.38,5.6,1.74,74.36,65.83,1.26,3.23,3.84,82.0,37.9,spoiled
4.65,1.92,2.38,5.6,1.74,75.83,63.16,1.24,3.15,3.86,82.0,37.9,spoiled
4.63,1.92,2.39,5.6,1.74,72.24,63.81,1.24,3.11,3.88,81.9,37.8,spoiled
4.63,1.96,2.39,5.62,1.77,74.36,64.47,1.26,3.2,3.9,82.0,37.8,spoiled
4.61,1.96,2.39,5.58,1.78,72.24,63.16,1.24,3.21,3.92,82.0,37.8,spoiled
4.65,1.96,2.39,5.6,1.74,73.64,64.47,1.24,2.98,3.86,82.0,37.8,spoiled
4.65,1.92,2.39,5.6,1.79,75.09,65.83,1.26,3.03,3.84,82.0,37.8,spoiled
4.61,1.96,2.3,5.55,1.81,74.36,64.47,1.27,3.11,3.86,82.0,37.8,spoiled
4.65,1.94,2.38,5.6,1.8,72.24,63.81,1.24,3.18,3.84,81.8,37.8,spoiled
4.61,1.93,2.39,5.62,1.78,73.64,63.81,1.26,3.15,3.88,81.8,37.8,spoiled
4.63,1.9,2.36,5.53,1.77,72.94,63.16,1.27,3.16,3.88,81.9,37.8,spoiled
4.63,1.92,2.39,5.58,1.76,73.64,63.81,1.27,3.21,3.92,81.8,37.3,spoiled
4.67,1.93,2.38,5.58,1.74,72.24,65.15,1.24,3.28,3.92,81.7,37.8,spoiled
4.63,1.93,2.38,5.53,1.72,72.24,63.81,1.24,3.32,3.94,81.7,37.8,spoiled
4.65,1.96,2.38,5.53,1.72,72.94,57.81,1.26,3.38,3.96,81.8,37.8,spoiled
4.65,1.94,2.42,5.55,1.72,73.64,65.15,1.26,3.44,3.97,82.3,38.0,spoiled
4.67,1.92,2.38,5.53,1.71,72.24,64.47,1.26,3.47,3.9,81.8,37.8,spoiled
4.63,1.93,2.38,5.48,1.71,72.94,64.47,1.26,3.3,3.9,81.9,37.8,spoiled
4.63,1.93,2.39,5.55,1.68,72.24,63.81,1.27,3.28,3.92,81.9,37.8,spoiled
4.59,1.92,2.38,5.51,1.68,73.64,63.81,1.24,3.28,3.84,82.0,37.9,spoiled
4.65,1.89,2.38,5.53,1.66,72.24,63.81,1.26,3.23,3.86,82.0,37.9,spoiled
4.61,1.89,2.39,5.53,1.66,74.36,64.47,1.2,3.25,3.86,82.0,37.9,spoiled
4.65,1.89,2.36,5.51,1.68,73.64,65.15,1.26,3.21,3.86,82.0,37.1,spoiled
4.61,1.93,2.39,5.53,1.68,72.24,65.15,1.24,3.32,3.92,81.8,37.9,spoiled
4.63,1.9,2.38,5.51,1.68,74.36,65.15,1.27,3.21,3.86,81.8,37.9,spoiled
4.61,1.9,2.39,5.55,1.67,72.24,63.81,1.24,3.23,3.82,81.9,37.9,spoiled
4.61,1.92,2.38,5.48,1.7,74.36,65.83,1.26,3.21,3.9,81.8,37.9,spoiled
4.65,1.89,2.39,5.55,1.68,74.36,66.53,1.26,3.21,3.86,81.7,37.9,spoiled
4.65,1.92,2.39,5.51,1.7,72.24,63.16,1.26,3.2,3.84,81.7,37.9,spoiled
4.63,1.93,2.39,5.53,1.71,72.24,65.15,1.24,3.25,3.9,81.6,37.8,spoiled
4.65,1.92,2.38,5.48,1.7,72.24,63.81,1.24,3.26,3.92,81.7,37.9,spoiled
4.63,1.93,2.38,5.55,1.67,73.64,65.15,1.24,3.2,3.84,81.5,37.9,spoiled
4.61,1.93,2.32,5.86,1.67,74.36,65.83,1.27,3.2,3.86,81.4,37.9,spoiled
4.61,1.92,2.38,5.55,1.68,74.36,65.83,1.26,3.21,3.88,81.4,37.9,spoiled
4.63,1.89,2.38,5.55,1.7,74.36,65.83,1.27,3.23,3.82,81.4,37.9,spoiled
4.63,1.9,2.39,5.55,1.68,72.94,63.81,1.28,3.25,3.84,81.4,37.9,spoiled
4.65,1.93,2.38,5.53,1.71,73.64,66.53,1.26,3.15,3.84,81.4,37.6,spoiled
4.63,1.92,2.38,5.51,1.71,74.36,65.83,1.28,3.15,3.81,81.4,37.9,spoiled
4.65,1.93,2.38,5.51,1.68,72.24,63.16,1.26,3.18,3.9,81.4,37.9,spoiled
4.61,1.92,2.39,5.53,1.68,74.36,65.15,1.27,3.16,3.92,81.5,37.9,spoiled
4.63,1.92,2.39,5.53,1.7,74.36,65.83,1.24,3.25,3.94,82.0,38.0,spoiled
4.65,1.89,2.38,5.51,1.71,74.36,65.83,1.28,3.3,3.86,81.5,37.8,spoiled
4.67,1.9,2.38,5.53,1.71,74.36,65.83,1.27,3.38,3.81,81.7,37.8,spoiled
4.63,1.93,2.41,5.6,1.7,74.36,64.47,1.26,3.47,3.82,81.6,37.8,spoiled
4.69,1.92,2.39,5.55,1.72,73.64,65.15,1.26,3.42,3.82,81.7,37.7,spoiled
4.63,1.92,2.39,5.53,1.73,74.36,63.81,1.26,3.54,3.84,81.7,37.7,spoiled
4.69,1.93,2.42,5.55,1.74,73.64,64.47,1.24,3.61,3.88,81.9,37.7,spoiled
4.65,1.92,2.41,5.55,1.72,73.64,64.47,1.28,3.56,3.96,82.0,37.0,spoiled
4.67,1.96,2.41,5.55,1.71,73.64,65.15,1.28,3.54,3.99,82.0,37.7,spoiled
4.67,1.93,2.41,5.51,1.68,73.64,65.15,1.26,3.54,4.01,82.1,37.6,spoiled
4.65,1.93,2.42,5.55,1.65,73.64,64.47,1.28,3.52,4.01,82.2,37.6,spoiled
4.65,1.94,2.41,5.53,1.63,73.64,65.15,1.26,3.56,4.05,82.2,37.6,spoiled
4.65,1.94,2.42,5.55,1.63,74.36,65.83,1.28,3.61,4.05,82.2,37.7,spoiled
4.69,1.93,2.41,5.53,1.62,70.89,63.16,1.27,3.7,3.99,82.3,37.7,spoiled
4.71,1.92,2.41,5.55,1.63,72.24,64.47,1.27,3.74,3.99,82.4,37.7,spoiled
4.69,1.96,2.41,5.53,1.64,72.24,63.81,1.28,3.76,4.01,82.2,37.7,spoiled
4.73,1.96,2.44,5.55,1.62,72.24,63.81,1.29,3.72,4.05,82.1,37.7,spoiled
4.71,1.97,2.36,5.6,1.64,72.94,63.81,1.28,3.6,4.09,82.0,37.7,spoiled
4.67,1.96,2.42,5.55,1.64,73.64,65.83,1.28,3.44,4.07,81.9,37.7,spoiled
4.69,1.92,2.41,5.53,1.65,74.36,64.47,1.31,3.42,4.01,82.0,37.7,spoiled
4.65,1.96,2.42,5.53,1.65,74.36,64.47,1.29,3.42,3.99,82.0,37.7,spoiled
4.67,1.94,2.42,5.53,1.67,74.36,65.83,1.31,3.47,4.05,82.0,37.3,spoiled
4.67,1.93,2.42,5.51,1.65,72.24,63.81,1.29,3.52,4.13,82.1,37.7,spoiled
4.65,1.92,2.42,5.55,1.65,74.36,66.53,1.31,3.58,4.01,82.2,37.7,spoiled
4.69,1.96,2.41,5.51,1.67,73.64,64.47,1.27,3.65,4.09,82.2,37.7,spoiled
4.67,1.96,2.42,5.51,1.67,72.94,63.16,1.27,3.68,4.09,82.2,37.8,spoiled
4.67,1.96,2.44,5.53,1.66,72.24,63.81,1.29,3.72,4.03,82.1,37.7,spoiled
4.71,1.93,2.42,5.55,1.66,72.24,65.83,1.29,3.78,4.05,82.2,37.7,spoiled
4.67,1.94,2.42,5.51,1.67,72.24,63.81,1.29,3.72,4.09,82.2,37.7,spoiled
4.69,1.93,2.42,5.51,1.65,73.64,65.83,1.31,3.44,4.03,82.2,37.7,spoiled
