MQ136,MQ137,MQ5,MQ8,Humidity,Temperature,Label
50.33,25.56,11.91,14.32,43.7,27.2,accept
50.33,25.69,11.96,14.42,43.7,27.2,accept
50.69,25.81,12.02,14.8,43.6,27.2,accept
47.93,23.14,12.79,19.33,41.6,27.1,accept
49.28,24.13,12.8,17.68,42.7,27.1,accept
49.28,23.46,12.34,21.66,40.6,27.0,accept
50.33,25.19,12.6,17.05,42.7,27.1,accept
48.94,23.68,12.51,21.17,41.1,27.0,accept
44.24,20.1,10.73,9.04,44.1,26.9,accept
49.28,24.72,12.87,19.15,42.1,27.1,accept
49.63,24.83,12.69,22.62,40.7,26.9,accept
49.63,24.13,12.51,22.72,40.2,26.9,accept
48.94,24.72,11.81,13.2,43.9,27.1,accept
49.98,24.83,11.81,13.82,43.7,27.1,accept
48.94,23.91,12.57,19.96,41.6,27.1,accept
49.63,24.13,12.51,22.85,40.2,26.9,accept
49.63,25.19,11.7,12.96,43.9,27.1,accept
48.94,23.79,12.62,17.93,42.1,27.1,accept
48.6,23.24,12.46,20.59,41.0,27.0,accept
48.94,24.48,12.92,17.96,42.4,27.1,accept
50.33,26.32,12.45,15.73,43.5,27.2,accept
49.28,24.02,12.74,22.85,40.3,26.9,accept
45.42,21.21,10.96,9.65,44.4,26.9,accept
48.94,23.57,12.51,20.94,41.1,27.0,accept
48.94,24.25,12.61,18.28,42.1,27.1,accept
48.6,23.57,12.51,19.45,41.5,27.1,accept
48.26,23.03,12.62,20.34,41.5,27.1,accept
48.6,23.91,11.7,13.14,43.9,27.1,accept
48.6,24.02,11.73,13.14,43.9,27.1,accept
48.94,23.91,12.57,19.9,41.6,27.1,accept
50.33,25.69,11.91,14.35,43.7,27.2,accept
47.93,22.61,12.63,20.53,41.1,27.0,accept
48.94,24.36,11.76,13.14,43.9,27.1,accept
48.94,24.02,12.79,21.73,41.1,27.0,accept
48.94,23.91,12.6,17.96,42.1,27.1,accept
49.63,24.13,12.51,22.82,40.2,26.9,accept
48.6,23.57,12.51,20.92,41.0,27.0,accept
48.94,24.25,12.63,18.54,42.1,27.1,accept
48.6,23.35,12.51,19.31,41.5,27.1,accept
49.28,24.02,12.69,22.71,40.4,26.9,accept
48.6,23.46,12.51,19.35,41.5,27.1,accept
48.94,23.24,12.62,22.62,40.3,26.9,accept
49.28,24.6,12.76,20.46,41.6,27.1,accept
48.94,24.36,12.63,18.54,42.1,27.1,accept
50.69,26.58,12.4,15.58,43.5,27.2,accept
49.63,24.72,12.74,22.7,40.7,26.9,accept
48.94,23.46,12.49,20.79,41.0,27.0,accept
48.6,22.92,12.43,21.62,40.6,27.0,accept
48.26,23.24,12.68,19.02,42.0,27.1,accept
48.26,23.35,12.73,19.04,42.1,27.1,accept
50.33,24.95,12.51,16.62,42.8,27.2,accept
50.33,24.83,12.74,16.47,43.0,27.2,accept
48.26,23.46,12.69,17.85,42.2,27.2,accept
48.94,23.79,12.53,19.78,41.6,27.1,accept
48.6,23.46,12.68,17.85,42.1,27.1,accept
49.28,24.72,12.63,16.14,43.4,27.2,accept
49.98,24.36,11.81,13.66,43.8,27.1,accept
48.26,23.35,12.8,20.74,41.2,27.1,accept
48.26,23.03,12.74,21.79,40.7,27.0,accept
48.26,23.24,12.65,21.66,40.9,27.0,accept
48.94,24.48,12.9,19.18,42.1,27.1,accept
48.94,24.02,12.79,21.72,41.1,27.0,accept
49.63,24.13,12.4,21.95,40.7,27.0,accept
50.33,25.07,12.57,16.79,42.8,27.2,accept
48.6,23.24,12.46,20.57,41.0,27.0,accept
48.94,24.36,12.62,18.44,42.1,27.1,accept
49.98,24.25,12.57,16.29,42.9,27.2,accept
49.63,24.25,12.52,22.89,40.3,26.9,accept
50.33,25.56,11.92,14.4,43.7,27.2,accept
48.94,24.13,12.83,20.57,41.5,27.0,accept
50.33,25.07,12.51,16.68,42.8,27.2,accept
48.6,23.24,12.46,20.62,41.0,27.0,accept
48.94,23.24,12.52,22.57,40.2,26.9,accept
48.94,24.72,12.6,16.21,43.3,27.2,accept
50.69,26.45,12.4,15.66,43.5,27.2,accept
48.26,23.79,11.56,12.21,44.1,27.0,accept
49.98,25.19,12.63,17.38,42.8,27.2,accept
49.28,24.25,12.62,18.42,42.1,27.1,accept
50.33,25.69,12.92,17.69,42.8,27.2,accept
48.6,23.24,12.46,20.57,41.0,27.0,accept
49.63,24.13,12.51,22.87,40.3,26.9,accept
50.69,26.07,12.11,15.06,43.6,27.2,accept
48.94,23.14,12.31,21.59,40.6,27.0,accept
48.94,23.79,12.62,17.91,42.1,27.1,accept
48.26,22.61,12.49,21.53,40.6,27.0,accept
50.33,25.94,12.03,14.84,43.6,27.2,accept
50.33,25.19,12.57,16.87,42.8,27.2,accept
48.26,23.68,11.55,12.17,44.1,27.0,accept
48.94,24.36,12.63,18.71,42.1,27.1,accept
48.94,24.13,12.6,18.15,42.1,27.1,accept
48.94,24.25,12.61,18.19,42.1,27.1,accept
48.6,23.35,12.72,21.78,40.8,27.0,accept
49.63,24.36,12.57,22.96,40.3,26.9,accept
48.94,23.79,12.52,19.68,41.6,27.1,accept
48.26,22.61,12.63,21.66,40.7,27.0,accept
47.61,23.46,11.4,11.89,44.1,27.0,accept
50.33,25.56,11.91,14.23,43.7,27.1,accept
47.61,23.68,11.1,11.01,44.2,27.0,accept
48.94,24.48,12.92,18.0,42.3,27.1,accept
48.94,23.68,12.51,20.93,41.0,27.0,accept
48.26,23.46,12.74,20.62,41.3,27.0,accept
48.94,23.57,12.51,20.81,41.0,27.0,accept
50.69,25.81,12.02,14.7,43.6,27.2,accept
48.94,23.79,12.62,22.58,40.5,26.9,accept
48.94,23.79,12.51,19.68,41.6,27.1,accept
48.94,24.13,12.59,18.15,42.1,27.1,accept
49.63,24.25,12.46,22.17,40.6,26.9,accept
50.33,25.19,12.57,16.96,42.8,27.2,accept
49.63,24.36,12.56,22.97,40.3,26.9,accept
48.94,23.68,12.51,21.16,41.1,27.0,accept
48.94,23.46,12.5,20.8,41.0,27.0,accept
47.93,22.5,12.55,21.55,40.6,27.0,accept
49.63,24.13,12.43,22.08,40.7,26.9,accept
49.63,25.19,11.65,12.85,43.9,27.0,accept
47.61,23.46,11.06,10.82,44.3,27.0,accept
48.6,23.79,12.86,17.96,42.2,27.1,accept
47.93,22.71,12.53,20.46,41.0,27.0,accept
47.61,23.57,11.06,10.91,44.2,27.0,accept
45.12,20.93,10.87,9.34,44.0,26.9,accept
49.63,24.13,12.4,22.04,40.6,26.9,accept
49.28,25.07,11.76,13.08,43.9,27.1,accept
49.28,24.6,11.91,13.63,43.9,27.1,accept
48.94,24.02,12.58,18.03,42.1,27.1,accept
50.33,26.32,12.45,15.73,43.5,27.2,accept
48.6,22.92,12.45,21.61,40.6,27.0,accept
48.94,23.68,12.51,21.17,41.1,27.0,accept
49.28,24.6,11.89,13.56,43.9,27.1,accept
49.63,23.91,12.46,22.65,40.2,26.9,accept
50.33,25.19,12.6,17.05,42.8,27.2,accept
48.6,23.46,12.57,22.44,40.6,26.9,accept
48.6,22.82,12.46,21.56,40.6,27.0,accept
46.65,21.5,10.96,9.9,44.4,26.9,accept
50.33,24.95,12.51,16.62,42.8,27.2,accept
49.28,24.83,12.86,19.12,42.1,27.1,accept
50.33,25.32,11.86,14.02,43.8,27.2,accept
49.28,24.6,12.73,22.66,40.7,26.9,accept
47.93,23.91,11.15,11.2,44.2,27.0,accept
48.94,23.57,12.51,20.93,41.0,27.0,accept
44.53,20.19,10.73,9.08,44.1,26.9,accept
48.26,22.82,12.68,20.57,41.2,27.1,accept
48.26,22.71,12.46,21.53,40.6,27.0,accept
48.94,24.13,12.75,21.67,41.1,27.0,accept
48.26,23.46,12.72,20.57,41.3,27.0,accept
49.98,24.72,11.81,13.76,43.7,27.1,accept
50.33,25.19,12.57,16.88,42.8,27.2,accept
49.28,24.48,12.69,20.33,41.6,27.1,accept
48.94,24.13,12.84,20.57,41.5,27.0,accept
50.33,25.94,12.07,14.93,43.6,27.2,accept
48.6,23.57,12.51,20.91,41.0,27.0,accept
47.28,23.03,10.98,10.5,44.3,27.0,accept
49.63,24.25,12.46,22.05,40.7,27.0,accept
50.33,25.81,11.96,14.56,43.6,27.2,accept
48.26,23.24,12.52,19.25,41.6,27.1,accept
48.94,23.57,12.51,20.81,41.0,27.0,accept
48.26,22.71,12.51,20.46,41.0,27.0,accept
49.63,23.91,12.51,22.69,40.2,26.9,accept
48.94,23.68,12.51,21.17,41.1,27.0,accept
48.6,23.35,12.51,19.26,41.5,27.1,accept
49.28,24.02,12.4,21.91,40.6,27.0,accept
48.94,24.25,12.61,18.34,42.1,27.1,accept
50.69,26.58,12.63,16.05,43.5,27.2,accept
50.33,24.83,12.74,16.45,43.0,27.2,accept
50.33,26.32,12.74,16.21,43.5,27.2,accept
48.94,24.36,12.8,20.49,41.6,27.0,accept
48.94,23.68,12.51,20.99,41.1,27.0,accept
47.93,22.82,12.63,19.15,41.6,27.1,accept
49.63,24.02,12.4,22.1,40.7,27.0,accept
48.6,23.79,12.62,17.88,42.1,27.1,accept
46.96,21.5,10.96,9.9,44.4,26.9,accept
50.33,26.19,12.46,15.76,43.5,27.2,accept
48.94,23.79,12.52,19.67,41.6,27.1,accept
48.94,23.91,12.74,17.64,42.7,27.2,accept
49.63,24.6,12.74,22.71,40.7,26.9,accept
48.26,23.57,12.78,17.87,42.2,27.1,accept
44.53,20.37,10.77,9.34,44.1,26.9,accept
50.33,25.19,12.63,17.18,42.8,27.2,accept
48.26,22.92,12.57,19.15,41.6,27.1,accept
49.98,24.95,11.81,13.88,43.7,27.1,accept
49.63,24.25,12.51,22.84,40.2,26.9,accept
48.94,23.14,12.35,21.57,40.6,27.0,accept
48.6,23.68,12.52,19.46,41.5,27.1,accept
44.82,20.37,10.77,9.34,44.1,26.9,accept
49.28,24.83,12.74,18.95,42.1,27.1,accept
48.94,24.6,11.86,13.51,43.9,27.1,accept
49.28,24.36,12.63,18.53,42.1,27.1,accept
48.6,22.92,12.38,21.54,40.6,27.0,accept
48.94,24.25,12.61,18.34,42.1,27.1,accept
48.6,23.46,12.47,20.7,41.0,27.0,accept
46.96,21.6,10.93,9.94,44.5,27.0,accept
48.26,23.14,12.68,20.36,41.6,27.1,accept
48.26,23.68,12.86,19.36,41.7,27.1,accept
50.33,25.19,12.63,17.32,42.8,27.2,accept
48.94,24.25,12.61,18.24,42.1,27.1,accept
49.28,23.91,12.4,21.88,40.7,27.0,accept
49.28,24.95,11.58,12.79,44.0,27.1,accept
48.26,23.35,12.8,20.72,41.2,27.1,accept
48.94,24.13,12.62,18.15,42.1,27.1,accept
48.94,23.91,12.61,17.95,42.1,27.1,accept
48.94,23.68,12.51,21.09,41.1,27.0,accept
48.6,23.79,12.52,19.62,41.6,27.1,accept
48.6,23.35,12.51,19.28,41.5,27.1,accept
50.33,25.19,12.57,16.88,42.8,27.2,accept
46.96,23.24,11.37,11.7,44.1,27.0,accept
48.6,23.91,12.62,17.94,42.1,27.1,accept
49.28,24.48,12.66,18.81,42.1,27.1,accept
48.6,23.79,12.8,19.24,41.8,27.1,accept
49.28,24.02,12.4,21.91,40.6,27.0,accept
48.26,24.48,11.35,11.49,44.2,27.0,accept
50.33,25.69,11.96,14.49,43.7,27.2,accept
48.94,23.79,12.52,19.68,41.6,27.1,accept
49.98,24.72,11.81,13.76,43.7,27.1,accept
48.6,24.25,11.75,13.14,43.9,27.1,accept
50.33,25.81,12.87,17.68,42.8,27.2,accept
49.63,24.95,12.92,17.81,42.7,27.1,accept
49.28,24.02,12.74,22.81,40.3,26.9,accept
49.28,23.79,12.39,21.79,40.6,27.0,accept
50.33,25.69,12.91,17.68,42.8,27.2,accept
47.93,22.92,12.61,20.33,41.5,27.0,accept
50.33,25.19,12.62,17.13,42.8,27.2,accept
49.28,24.83,11.81,13.19,43.9,27.1,accept
48.94,23.68,12.52,19.47,41.6,27.1,accept
44.82,20.83,10.83,9.49,44.3,26.9,accept
49.63,24.6,11.92,13.63,43.9,27.1,accept
48.6,23.24,12.46,20.57,41.0,27.0,accept
48.26,23.68,12.74,19.14,41.9,27.1,accept
50.33,25.19,12.57,16.93,42.8,27.2,accept
50.33,25.19,12.61,17.06,42.8,27.2,accept
46.02,21.4,11.01,9.74,44.4,26.9,accept
50.33,25.56,11.91,14.27,43.7,27.2,accept
48.6,23.57,12.51,19.37,41.5,27.1,accept
47.93,22.82,12.57,21.49,41.0,27.0,accept
49.98,24.25,11.86,13.64,43.8,27.1,accept
48.26,23.14,12.68,21.54,41.1,27.0,accept
49.98,24.6,11.96,13.7,43.8,27.1,accept
50.69,26.72,12.34,15.51,43.5,27.2,accept
48.26,23.46,12.74,20.45,41.5,27.0,accept
49.63,24.02,12.4,21.92,40.7,27.0,accept
49.28,24.36,12.63,18.54,42.1,27.1,accept
48.26,23.35,12.68,21.69,40.9,27.0,accept
45.42,21.21,10.93,9.62,44.3,26.9,accept
48.94,23.68,12.51,21.17,41.1,27.0,accept
48.94,24.36,12.94,18.05,42.3,27.1,accept
48.6,23.35,12.51,19.25,41.5,27.1,accept
49.28,24.48,12.92,17.96,42.4,27.2,accept
48.94,23.68,12.51,21.16,41.1,27.0,accept
44.53,20.37,10.77,9.34,44.1,26.9,accept
47.28,23.35,11.01,10.73,44.3,27.0,accept
48.94,23.68,11.49,12.39,44.0,27.0,accept
49.63,23.91,12.46,22.7,40.2,26.9,accept
48.6,24.36,11.81,13.38,43.9,27.1,accept
47.61,23.46,11.06,10.82,44.3,27.0,accept
48.26,22.82,12.51,20.46,41.0,27.0,accept
48.26,23.46,12.79,20.69,41.2,27.0,accept
48.26,23.14,12.67,18.98,42.0,27.1,accept
46.02,21.31,11.0,9.74,44.4,26.9,accept
49.98,24.95,11.81,13.89,43.7,27.1,accept
48.94,23.68,12.52,19.47,41.5,27.1,accept
49.98,24.6,11.95,13.68,43.9,27.1,accept
49.28,23.68,12.35,21.79,40.6,27.0,accept
48.94,23.91,12.56,21.29,41.1,27.0,accept
49.28,24.25,12.6,18.24,42.2,27.2,accept
48.94,24.13,12.6,18.1,42.1,27.1,accept
49.28,24.36,12.63,18.74,42.1,27.1,accept
48.94,23.91,12.56,19.86,41.6,27.1,accept
50.69,25.94,12.07,14.98,43.6,27.2,accept
48.6,23.57,12.74,19.04,42.1,27.1,accept
49.63,24.13,12.51,22.84,40.2,26.9,accept
50.33,25.81,12.01,14.64,43.6,27.2,accept
47.93,22.92,12.72,19.25,41.6,27.1,accept
46.65,21.6,11.05,9.86,44.4,26.9,accept
48.26,23.03,12.57,19.16,41.6,27.1,accept
46.65,21.69,11.06,9.89,44.4,26.9,accept
48.6,23.24,12.74,21.81,40.7,27.0,accept
50.33,25.19,12.63,17.25,42.8,27.2,accept
48.6,23.68,12.63,17.86,42.2,27.2,accept
48.94,24.36,12.94,18.05,42.3,27.1,accept
49.63,24.36,12.52,22.88,40.2,26.9,accept
48.6,23.57,12.51,20.82,41.0,27.0,accept
49.28,23.91,12.4,21.83,40.6,27.0,accept
49.28,23.57,12.38,21.71,40.6,27.0,accept
48.94,24.36,12.92,19.24,42.1,27.1,accept
50.69,26.32,12.44,15.69,43.5,27.2,accept
50.33,26.07,12.46,15.81,43.5,27.2,accept
48.94,24.25,12.61,18.34,42.1,27.1,accept
48.6,23.91,12.8,20.57,41.6,27.1,accept
50.33,25.19,12.63,17.14,42.8,27.2,accept
48.94,23.68,12.51,21.17,41.1,27.0,accept
49.28,24.02,12.69,22.6,40.7,26.9,accept
48.94,23.79,12.52,19.65,41.6,27.1,accept
48.94,24.02,12.58,18.05,42.1,27.1,accept
50.33,25.07,12.51,16.63,42.8,27.2,accept
48.94,24.36,12.81,20.54,41.5,27.0,accept
47.93,23.79,11.55,12.12,44.1,27.0,accept
50.33,24.83,12.51,16.53,42.8,27.2,accept
47.93,23.79,11.11,11.1,44.2,27.0,accept
48.6,23.46,12.57,22.44,40.6,26.9,accept
48.26,24.02,11.7,13.2,43.9,27.1,accept
48.94,23.91,12.73,17.63,42.7,27.2,accept
49.63,24.83,12.71,16.37,43.2,27.2,accept
48.94,23.24,12.34,21.61,40.6,27.0,accept
49.63,24.36,12.53,22.89,40.3,26.9,accept
49.98,24.48,11.81,13.7,43.9,27.2,accept
47.93,23.91,11.15,11.15,44.2,27.0,accept
48.6,23.35,12.47,20.69,41.0,27.0,accept
48.94,24.48,12.57,16.15,43.3,27.2,accept
48.94,24.13,11.47,12.5,44.0,27.0,accept
48.26,23.03,12.63,20.34,41.5,27.0,accept
48.26,22.82,12.51,20.46,41.0,27.0,accept
48.94,23.57,12.51,20.84,41.0,27.0,accept
45.42,21.02,10.84,9.29,44.0,26.9,accept
50.33,24.95,12.51,16.54,42.8,27.2,accept
47.93,24.13,11.43,11.65,44.2,27.0,accept
49.98,25.07,12.68,22.58,40.7,26.9,accept
49.28,23.79,12.4,21.79,40.6,27.0,accept
48.94,24.48,12.57,16.13,43.4,27.2,accept
48.26,23.14,12.56,19.19,41.6,27.1,accept
48.94,23.57,11.54,12.33,44.1,27.0,accept
48.94,23.79,12.62,22.61,40.4,26.9,accept
50.33,25.69,11.94,14.42,43.7,27.2,accept
48.94,23.91,12.56,19.89,41.6,27.1,accept
48.94,24.02,12.57,20.11,41.6,27.1,accept
48.26,23.14,12.68,18.99,42.0,27.1,accept
48.94,23.03,12.34,21.53,40.6,27.0,accept
48.94,24.02,12.59,18.03,42.1,27.1,accept
47.28,23.57,11.45,11.96,44.2,27.1,accept
49.28,24.25,12.63,18.49,42.1,27.1,accept
49.98,24.72,12.51,16.43,42.8,27.2,accept
49.28,24.83,12.64,16.29,43.3,27.2,accept
50.33,25.07,12.52,16.71,42.8,27.2,accept
48.94,23.46,12.48,20.77,41.1,27.1,accept
48.26,23.68,12.74,19.17,41.9,27.1,accept
49.28,23.68,12.46,22.57,40.2,26.9,accept
47.93,24.36,11.4,11.59,44.2,27.0,accept
48.26,22.92,12.51,20.47,41.0,27.0,accept
49.63,24.25,12.44,22.17,40.7,26.9,accept
47.61,23.24,11.01,10.68,44.3,27.0,accept
50.69,25.94,12.13,15.06,43.6,27.2,accept
48.94,23.79,11.6,12.28,44.1,27.0,accept
48.94,24.25,12.63,18.66,42.1,27.1,accept
48.26,23.35,12.8,20.76,41.1,27.0,accept
48.94,23.91,12.56,19.89,41.6,27.1,accept
49.63,24.13,12.4,21.98,40.7,27.0,accept
50.33,25.56,11.91,14.35,43.7,27.2,accept
48.94,23.68,12.51,21.17,41.1,27.0,accept
48.94,23.79,12.52,19.7,41.6,27.1,accept
49.28,23.68,12.74,22.84,40.3,26.9,accept
48.94,24.36,12.63,18.63,42.1,27.1,accept
49.98,24.72,11.81,13.79,43.7,27.1,accept
49.98,24.25,12.51,16.29,42.9,27.2,accept
49.28,23.68,12.35,21.78,40.6,27.0,accept
49.28,24.48,12.74,22.71,40.7,26.9,accept
49.28,23.68,12.39,21.78,40.6,27.0,accept
46.96,22.4,10.92,10.2,44.4,27.0,accept
47.28,22.92,10.96,10.46,44.3,27.0,accept
48.26,22.61,12.5,21.54,40.6,27.0,accept
48.94,23.24,12.57,22.57,40.2,26.9,accept
48.26,22.5,12.51,21.53,40.6,27.0,accept
48.6,23.79,12.86,19.36,41.8,27.1,accept
50.33,25.19,12.63,17.31,42.8,27.2,accept
49.28,24.25,11.5,12.54,44.0,27.1,accept
50.69,25.94,12.07,14.85,43.6,27.2,accept
49.63,24.13,12.43,22.04,40.7,27.0,accept
49.28,23.91,12.68,22.57,40.7,26.9,accept
49.28,23.91,12.46,22.67,40.2,26.9,accept
46.65,21.5,11.01,9.9,44.4,26.9,accept
49.98,24.25,12.63,16.37,43.0,27.2,accept
48.26,23.46,12.71,17.86,42.2,27.1,accept
45.12,20.37,10.77,9.11,44.0,26.9,accept
50.33,25.32,11.86,14.13,43.8,27.2,accept
50.33,26.45,12.74,16.2,43.5,27.2,accept
48.6,23.03,12.47,20.57,41.0,27.0,accept
49.28,24.36,12.63,18.65,42.1,27.1,accept
49.28,23.35,12.46,22.56,40.2,26.9,accept
48.94,24.25,11.49,12.5,44.0,27.1,accept
49.28,24.48,12.68,20.26,41.6,27.1,accept
49.28,25.19,11.75,13.02,43.9,27.1,accept
47.93,22.92,12.57,19.15,41.6,27.1,accept
49.28,23.91,12.4,21.91,40.6,27.0,accept
47.93,23.91,11.13,11.1,44.2,27.0,accept
47.28,23.35,11.39,11.85,44.1,27.0,accept
48.94,23.79,11.47,12.39,44.0,27.0,accept
47.28,23.35,11.4,11.7,44.1,27.0,accept
47.93,24.02,11.45,11.71,44.1,27.0,accept
50.33,24.6,12.51,16.42,42.8,27.2,accept
49.28,24.13,12.74,17.68,42.5,27.1,accept
50.33,24.95,12.51,16.54,42.8,27.2,accept
51.05,26.72,12.34,15.5,43.5,27.2,accept
49.98,24.36,11.81,13.63,43.8,27.1,accept
47.61,23.68,11.1,10.99,44.3,27.0,accept
49.28,25.07,11.6,12.84,43.9,27.0,accept
50.33,25.81,11.97,14.57,43.6,27.2,accept
48.26,23.24,12.52,19.24,41.6,27.1,accept
48.94,24.48,12.92,18.01,42.3,27.1,accept
50.33,26.19,12.46,15.74,43.5,27.2,accept
49.28,23.79,12.74,22.84,40.3,26.9,accept
47.93,22.92,12.63,21.53,41.0,27.0,accept
50.69,26.45,12.4,15.6,43.5,27.2,accept
49.28,24.02,12.4,22.05,40.7,26.9,accept
43.95,20.1,10.71,9.04,44.1,26.9,accept
48.94,23.79,11.46,12.41,44.0,27.0,accept
48.94,23.68,12.51,21.05,41.1,27.0,accept
47.93,23.79,11.11,11.05,44.2,27.0,accept
48.94,24.36,11.5,12.61,44.0,27.1,accept
49.28,24.25,12.61,18.35,42.1,27.1,accept
48.26,23.03,12.62,20.35,41.5,27.1,accept
50.33,25.69,11.91,14.37,43.7,27.2,accept
50.33,26.58,12.69,16.13,43.5,27.2,accept
48.94,23.91,12.53,19.78,41.6,27.1,accept
48.6,22.92,12.46,21.62,40.6,27.0,accept
48.94,23.91,12.6,17.96,42.2,27.2,accept
48.94,23.91,12.54,19.79,41.6,27.1,accept
48.94,24.36,12.92,18.03,42.3,27.1,accept
48.26,23.14,12.74,20.69,41.1,27.0,accept
48.94,23.68,11.56,12.33,44.1,27.0,accept
48.94,24.25,12.63,18.54,42.1,27.1,accept
50.33,25.19,12.63,17.23,42.7,27.1,accept
49.28,24.36,12.63,18.62,42.1,27.1,accept
49.28,24.36,12.63,18.54,42.1,27.1,accept
48.6,22.82,12.46,21.55,40.6,27.0,accept
49.63,24.25,12.63,23.71,39.9,26.8,accept
49.98,24.72,13.1,25.51,39.4,26.6,accept
46.33,23.14,13.02,26.19,38.6,26.5,accept
49.63,23.79,12.74,24.73,39.2,26.7,accept
47.28,24.83,13.52,27.64,38.4,26.2,accept
49.98,24.25,12.86,25.41,39.0,26.6,accept
49.28,23.24,12.69,24.13,39.6,26.8,accept
46.96,23.57,13.04,26.56,38.4,26.4,accept
46.96,24.13,13.4,27.28,38.3,26.3,accept
49.28,23.24,12.92,25.71,38.7,26.6,accept
49.98,24.48,12.92,25.54,39.1,26.6,accept
47.28,25.19,13.3,26.91,38.7,26.4,accept
46.65,24.13,13.22,26.82,38.5,26.4,accept
46.65,23.57,12.96,26.19,38.6,26.5,accept
49.98,24.48,12.74,24.44,39.6,26.7,accept
48.94,23.57,12.92,25.25,39.3,26.6,accept
46.65,23.91,13.24,27.08,38.5,26.3,accept
49.28,23.46,12.63,23.4,39.8,26.8,accept
49.63,23.68,12.86,25.71,38.6,26.5,accept
49.28,24.13,13.05,25.53,39.1,26.6,accept
47.61,25.19,13.35,27.44,38.4,26.2,accept
46.96,23.79,12.98,26.2,38.6,26.5,accept
46.96,23.46,13.16,26.94,38.3,26.3,accept
46.96,24.25,13.0,26.3,38.5,26.4,accept
49.98,25.07,13.16,26.03,39.1,26.6,accept
46.33,23.57,13.04,26.2,38.7,26.5,accept
49.98,24.48,12.63,23.72,39.9,26.8,accept
49.98,24.36,12.9,25.54,39.1,26.6,accept
46.96,24.25,12.98,25.96,38.9,26.6,accept
49.28,23.35,12.57,23.39,39.9,26.9,accept
49.28,24.13,13.04,25.53,39.1,26.6,accept
49.28,23.35,12.86,25.21,39.0,26.6,accept
49.98,24.02,12.85,25.37,39.0,26.6,accept
49.28,23.46,12.74,24.11,39.9,26.8,accept
47.28,24.25,13.06,26.66,38.4,26.3,accept
49.63,24.6,12.8,24.51,39.6,26.7,accept
47.28,24.48,13.44,27.51,38.4,26.2,accept
49.63,24.02,12.74,24.74,39.2,26.6,accept
48.94,23.68,12.68,23.39,40.1,26.8,accept
49.98,24.48,12.81,25.02,39.3,26.6,accept
47.28,24.36,13.16,27.08,38.4,26.2,accept
48.94,23.57,12.99,25.79,39.0,26.6,accept
50.33,25.32,12.92,24.31,40.0,26.8,accept
47.28,24.48,13.04,26.38,38.6,26.5,accept
47.28,24.48,13.16,27.07,38.4,26.2,accept
47.28,24.48,13.1,26.73,38.5,26.4,accept
49.98,24.48,12.68,23.91,40.0,26.8,accept
46.96,24.25,12.98,26.3,38.5,26.4,accept
49.98,24.36,12.67,23.84,40.0,26.8,accept
49.98,24.48,12.86,25.05,39.3,26.6,accept
49.98,24.25,12.8,24.95,39.3,26.7,accept
49.28,23.68,13.04,25.52,39.0,26.6,accept
49.98,24.48,12.68,23.79,39.9,26.8,accept
47.28,24.02,13.1,26.95,38.3,26.3,accept
47.28,24.83,13.09,26.22,38.8,26.5,accept
46.96,23.91,13.0,26.55,38.4,26.4,accept
46.96,24.48,13.01,26.04,38.9,26.6,accept
49.98,24.83,13.22,26.12,39.1,26.6,accept
49.98,24.25,12.76,24.88,39.2,26.6,accept
49.98,24.48,12.74,24.44,39.6,26.7,accept
47.28,24.6,13.18,27.12,38.4,26.2,accept
47.28,24.6,13.11,26.74,38.5,26.3,accept
49.63,23.68,12.74,24.73,39.2,26.7,accept
47.28,24.6,13.1,26.74,38.5,26.4,accept
49.28,23.79,12.57,23.41,39.8,26.8,accept
49.28,23.35,12.58,23.4,39.9,26.9,accept
49.98,24.36,12.86,25.48,39.0,26.6,accept
49.63,24.36,12.56,22.98,40.3,26.9,accept
46.96,23.79,13.04,26.56,38.4,26.4,accept
49.28,23.91,13.03,25.37,39.3,26.6,accept
49.98,25.07,12.8,23.53,40.4,26.9,accept
49.63,24.02,13.18,26.11,38.8,26.6,accept
49.98,24.48,12.75,24.44,39.6,26.7,accept
49.63,24.02,12.83,25.36,39.0,26.6,accept
46.96,24.25,12.98,26.01,38.9,26.6,accept
47.28,24.48,13.1,26.72,38.5,26.4,accept
47.28,24.48,13.1,26.73,38.5,26.4,accept
49.63,24.48,12.8,24.94,39.3,26.7,accept
46.33,23.46,13.16,26.38,38.6,26.5,accept
49.98,24.95,12.69,23.39,40.3,26.9,accept
49.28,23.46,12.92,24.89,39.3,26.7,accept
49.63,23.68,12.8,25.24,38.9,26.6,accept
46.96,23.68,13.23,27.26,38.4,26.2,accept
46.96,24.13,12.98,26.26,38.6,26.5,accept
47.28,24.25,12.93,25.88,38.7,26.6,accept
49.98,25.19,13.0,24.89,39.6,26.7,accept
49.98,24.83,12.94,24.38,40.0,26.8,accept
49.63,24.02,12.57,23.54,39.8,26.8,accept
47.28,24.02,13.46,27.59,38.2,26.2,accept
49.28,23.68,12.98,24.9,39.3,26.7,accept
49.28,23.68,12.8,25.23,38.9,26.6,accept
49.28,24.13,12.86,23.69,40.0,26.9,accept
49.98,23.91,12.74,24.74,39.2,26.7,accept
47.28,24.25,13.04,26.67,38.5,26.4,accept
49.98,24.48,12.64,23.83,40.0,26.8,accept
46.33,23.68,13.04,26.22,38.7,26.5,accept
49.98,24.95,12.69,23.39,40.3,26.9,accept
49.63,24.13,12.58,23.55,39.8,26.8,accept
