MQ136,MQ137,MQ5,MQ8,Humidity,Temperature,Label
27.23,9.56,5.21,21.66,41.1,26.8,accept
42.03,16.37,6.85,24.73,39.9,26.8,accept
55.78,28.23,11.11,31.01,37.8,26.6,accept
56.2,27.12,10.68,30.7,37.8,26.6,accept
37.65,12.94,6.04,22.58,40.3,26.8,accept
54.12,28.37,10.77,31.07,38.2,26.6,accept
37.43,12.88,6.04,22.57,40.3,26.8,accept
52.94,25.32,9.65,29.21,38.7,26.7,accept
47.93,22.19,8.47,28.19,39.3,26.7,accept
27.36,9.6,5.25,21.75,40.9,26.8,accept
57.07,28.96,11.36,31.74,37.6,26.6,accept
44.53,18.91,7.49,26.36,39.7,26.7,accept
43.39,18.04,7.25,25.71,39.7,26.7,accept
54.53,26.72,10.24,30.02,38.1,26.6,accept
33.21,10.26,5.42,21.27,41.0,26.8,accept
35.94,11.9,5.81,22.03,40.5,26.9,accept
41.76,16.03,6.77,24.51,39.9,26.8,accept
43.67,18.19,7.3,25.86,39.7,26.7,accept
32.85,9.6,5.23,21.53,41.6,26.8,accept
44.24,18.75,7.47,26.25,39.7,26.7,accept
43.39,17.73,7.18,25.53,39.8,26.8,accept
55.78,27.67,10.86,30.69,37.7,26.6,accept
55.78,28.37,11.15,31.05,37.8,26.6,accept
54.53,27.39,10.55,30.42,38.1,26.6,accept
40.99,15.45,6.62,24.13,40.0,26.8,accept
55.78,28.81,11.3,31.6,37.6,26.5,accept
52.55,25.69,9.85,29.8,38.5,26.6,accept
53.33,23.68,9.07,28.78,38.7,26.7,accept
40.73,15.39,6.61,24.09,40.0,26.8,accept
42.03,16.44,6.88,24.74,39.9,26.8,accept
30.0,10.62,5.57,22.59,40.6,26.8,accept
50.69,23.14,8.67,28.62,39.4,26.7,accept
42.56,17.07,7.04,25.1,39.9,26.8,accept
53.33,24.13,9.18,28.79,38.7,26.7,accept
52.17,25.81,9.87,29.81,38.6,26.7,accept
50.69,23.35,8.85,28.78,39.2,26.7,accept
47.93,20.37,7.9,27.08,39.4,26.7,accept
55.35,29.26,11.4,31.71,37.8,26.6,accept
53.72,24.25,9.07,29.14,38.9,26.6,accept
35.32,11.53,5.72,21.78,40.6,26.9,accept
42.29,16.86,6.96,24.92,39.9,26.8,accept
50.69,23.14,8.82,28.6,39.1,26.6,accept
57.07,28.23,10.82,31.17,37.9,26.6,accept
54.53,26.85,10.37,30.17,38.1,26.6,accept
54.53,28.23,11.25,31.37,37.7,26.5,accept
48.26,21.02,8.1,27.28,39.3,26.7,accept
36.99,12.53,5.95,22.38,40.4,26.9,accept
54.94,28.96,11.35,31.6,37.8,26.6,accept
51.05,23.79,8.89,28.85,39.3,26.7,accept
54.53,27.25,10.55,30.43,38.1,26.6,accept
55.78,28.09,11.01,30.9,37.8,26.6,accept
36.99,12.58,5.97,22.39,40.4,26.9,accept
43.95,19.41,7.59,26.83,39.7,26.7,accept
55.78,28.09,11.01,30.91,37.8,26.6,accept
37.65,13.09,6.09,22.71,40.3,26.9,accept
52.94,25.32,9.65,29.25,38.7,26.7,accept
47.93,22.09,8.46,28.11,39.3,26.7,accept
36.35,12.29,5.93,22.98,40.6,26.8,accept
54.94,27.95,11.16,31.32,37.8,26.6,accept
45.12,19.67,7.62,26.92,39.7,26.7,accept
50.69,23.46,8.86,28.69,39.0,26.6,accept
35.94,12.05,5.86,22.98,40.7,26.8,accept
40.99,15.51,6.64,24.15,40.0,26.8,accept
54.53,27.81,10.64,30.55,38.1,26.6,accept
56.64,28.23,10.82,31.14,37.9,26.6,accept
55.35,26.72,10.07,30.25,38.4,26.6,accept
42.83,17.36,7.1,25.29,39.8,26.8,accept
48.26,21.4,8.19,27.46,39.3,26.7,accept
50.33,23.14,8.81,28.59,39.1,26.6,accept
51.42,23.79,8.89,28.81,39.3,26.7,accept
53.72,26.72,10.02,30.21,38.4,26.6,accept
54.53,27.12,10.46,30.25,38.1,26.6,accept
34.34,11.05,5.61,21.53,40.8,26.9,accept
52.94,24.83,9.45,29.0,38.7,26.7,accept
53.72,27.12,10.59,30.71,38.1,26.6,accept
54.53,26.32,10.11,29.92,38.1,26.6,accept
55.78,29.41,11.4,31.64,37.8,26.6,accept
53.72,24.02,9.07,28.99,38.9,26.7,accept
48.26,22.61,8.56,28.34,39.4,26.7,accept
36.57,12.58,5.97,23.12,40.5,26.8,accept
33.21,10.26,5.41,21.25,41.0,26.8,accept
38.1,13.25,6.13,22.84,40.3,26.9,accept
54.53,27.12,10.41,30.24,38.1,26.6,accept
32.85,9.98,5.33,21.18,41.2,26.8,accept
42.03,16.44,6.88,24.74,39.9,26.8,accept
43.95,18.43,7.36,26.02,39.7,26.7,accept
54.12,26.85,10.32,30.1,38.1,26.6,accept
42.56,17.07,7.02,25.07,39.9,26.8,accept
36.57,12.38,5.95,22.99,40.6,26.8,accept
44.24,18.59,7.41,26.06,39.7,26.7,accept
43.67,18.11,7.29,25.76,39.7,26.7,accept
51.42,23.68,8.85,28.79,39.3,26.7,accept
56.64,27.25,10.68,30.76,37.8,26.6,accept
57.97,29.11,11.4,31.81,37.5,26.5,accept
38.79,13.79,6.24,23.12,40.1,26.8,accept
55.78,28.37,11.2,31.12,37.8,26.6,accept
56.2,28.96,11.25,31.33,37.8,26.6,accept
43.67,18.19,7.3,25.82,39.7,26.7,accept
48.26,21.4,8.23,27.53,39.3,26.7,accept
42.83,17.14,7.04,25.14,39.9,26.8,accept
52.94,25.19,9.57,29.18,38.7,26.7,accept
33.58,10.46,5.46,21.29,40.9,26.8,accept
48.26,21.6,8.29,27.63,39.3,26.7,accept
43.67,18.19,7.3,25.86,39.7,26.7,accept
35.73,11.76,5.77,21.92,40.6,26.9,accept
39.26,14.13,6.33,23.36,40.2,26.9,accept
48.26,19.84,7.78,26.91,39.5,26.7,accept
52.94,26.85,9.99,30.02,38.7,26.7,accept
42.83,17.21,7.05,25.2,39.8,26.8,accept
39.03,13.85,6.26,23.12,40.2,26.9,accept
54.53,26.45,10.15,29.99,38.1,26.6,accept
48.6,19.67,7.72,26.9,39.6,26.7,accept
39.5,14.3,6.36,23.41,40.1,26.9,accept
43.39,17.96,7.24,25.69,39.7,26.7,accept
55.78,28.09,11.06,30.9,37.8,26.6,accept
43.95,18.51,7.39,26.04,39.7,26.7,accept
38.1,13.3,6.14,22.84,40.3,26.9,accept
44.24,19.67,7.62,26.9,39.7,26.7,accept
42.56,16.93,6.99,25.05,39.9,26.8,accept
35.94,11.95,5.83,22.04,40.5,26.9,accept
38.79,13.68,6.23,23.1,40.3,26.9,accept
41.76,16.17,6.8,24.58,39.9,26.8,accept
32.32,9.6,5.23,21.54,41.6,26.8,accept
42.56,16.86,6.99,25.02,39.9,26.8,accept
43.67,18.11,7.27,25.74,39.7,26.7,accept
57.07,28.09,11.25,31.34,37.4,26.5,accept
55.35,26.72,10.07,30.27,38.4,26.6,accept
34.34,10.96,5.59,21.52,40.7,26.8,accept
54.53,27.12,10.42,30.24,38.1,26.6,accept
32.85,9.52,5.23,21.32,41.5,26.8,accept
43.39,17.73,7.18,25.53,39.7,26.7,accept
33.4,10.42,5.44,21.29,40.9,26.8,accept
52.55,26.19,9.91,29.96,38.5,26.7,accept
47.28,20.02,7.72,27.14,39.7,26.7,accept
35.32,11.53,5.72,21.78,40.6,26.9,accept
54.53,26.72,10.29,30.05,38.2,26.7,accept
41.76,16.3,6.82,24.61,39.9,26.8,accept
54.53,26.85,10.32,30.11,38.1,26.6,accept
55.35,29.26,11.4,31.65,37.8,26.6,accept
51.79,23.46,8.78,28.65,39.3,26.7,accept
55.78,27.81,10.92,30.82,37.8,26.6,accept
48.6,22.71,8.53,28.2,39.3,26.7,accept
53.33,23.68,9.04,28.79,38.7,26.6,accept
41.76,16.17,6.8,24.58,39.9,26.8,accept
52.94,24.72,9.41,28.99,38.7,26.7,accept
47.93,22.19,8.5,28.19,39.3,26.7,accept
36.78,12.48,5.95,22.3,40.4,26.9,accept
36.35,12.19,5.88,22.17,40.4,26.8,accept
51.05,23.79,8.89,28.88,39.3,26.7,accept
43.11,17.51,7.13,25.38,39.8,26.8,accept
30.15,9.52,5.19,21.56,41.5,26.8,accept
54.53,26.85,10.32,30.09,38.1,26.6,accept
54.94,25.94,10.02,29.86,38.2,26.6,accept
52.94,25.44,9.69,29.34,38.7,26.7,accept
35.94,12.09,5.88,22.99,40.6,26.7,accept
54.53,26.72,10.24,30.03,38.1,26.6,accept
38.56,13.57,6.19,22.99,40.3,26.9,accept
38.56,13.68,6.21,23.09,40.3,26.9,accept
54.94,25.94,10.02,29.86,38.2,26.6,accept
54.53,26.85,10.32,30.05,38.1,26.6,accept
37.65,12.99,6.07,22.64,40.3,26.9,accept
51.05,23.68,8.85,28.79,39.3,26.7,accept
33.4,10.34,5.42,21.28,41.0,26.8,accept
56.2,27.39,10.73,30.68,37.8,26.6,accept
54.94,26.19,10.06,29.82,38.2,26.6,accept
36.35,12.14,5.88,22.16,40.5,26.9,accept
48.26,21.79,8.33,27.66,39.3,26.7,accept
52.94,24.02,9.15,28.79,38.7,26.7,accept
55.78,28.23,11.08,30.92,37.8,26.6,accept
52.94,24.95,9.51,29.1,38.7,26.7,accept
39.99,14.59,6.41,23.61,40.1,26.9,accept
29.84,9.52,5.19,21.57,41.4,26.8,accept
48.26,21.5,8.24,27.56,39.3,26.7,accept
37.21,12.73,6.0,22.46,40.3,26.8,accept
36.35,12.63,5.99,23.26,40.5,26.8,accept
53.72,27.39,10.64,30.71,38.1,26.6,accept
52.94,25.07,9.53,29.12,38.7,26.7,accept
56.2,28.96,11.35,31.64,37.6,26.5,accept
40.73,15.2,6.56,23.98,40.0,26.8,accept
52.94,24.48,9.3,28.87,38.7,26.7,accept
55.78,28.37,11.2,31.13,37.8,26.6,accept
48.26,20.83,8.05,27.26,39.4,26.7,accept
52.94,25.56,9.73,29.4,38.7,26.7,accept
39.5,14.36,6.36,23.52,40.1,26.8,accept
39.26,14.13,6.31,23.3,40.1,26.8,accept
42.03,16.44,6.87,24.73,39.9,26.8,accept
43.67,18.27,7.33,25.87,39.7,26.7,accept
45.12,19.75,7.65,26.95,39.7,26.7,accept
52.94,26.58,9.94,29.84,38.6,26.6,accept
57.52,28.96,11.4,31.79,37.6,26.6,accept
48.26,21.11,8.13,27.31,39.3,26.7,accept
48.26,20.1,7.75,27.22,39.6,26.7,accept
52.55,24.13,9.03,29.0,39.0,26.7,accept
42.83,17.29,7.07,25.22,39.8,26.8,accept
41.24,15.64,6.67,24.27,40.0,26.8,accept
42.56,16.93,6.99,25.05,39.9,26.8,accept
48.6,21.79,8.33,27.67,39.3,26.7,accept
34.15,10.83,5.55,21.41,40.7,26.8,accept
57.07,27.95,11.25,31.35,37.5,26.5,accept
32.85,9.94,5.33,21.17,41.2,26.8,accept
35.73,12.0,5.83,22.98,40.7,26.8,accept
40.73,15.39,6.6,24.01,40.0,26.8,accept
48.26,19.75,7.75,26.9,39.6,26.7,accept
54.53,27.25,10.5,30.35,38.1,26.6,accept
50.69,23.24,8.85,28.6,39.1,26.6,accept
43.39,17.88,7.21,25.54,39.8,26.8,accept
34.93,11.35,5.68,21.66,40.7,26.9,accept
54.53,28.37,10.77,30.94,38.2,26.6,accept
32.85,9.75,5.29,21.17,41.3,26.8,accept
55.78,28.23,11.1,30.95,37.8,26.6,accept
54.94,27.95,10.73,31.02,38.0,26.6,accept
48.26,20.02,7.81,26.92,39.5,26.7,accept
47.93,20.55,7.97,27.09,39.4,26.7,accept
39.5,14.36,6.37,23.48,40.1,26.8,accept
38.33,13.41,6.16,22.85,40.3,26.9,accept
33.77,10.66,5.51,21.39,40.8,26.8,accept
52.17,25.81,9.86,29.81,38.5,26.6,accept
36.14,12.09,5.86,22.07,40.5,26.9,accept
43.39,17.96,7.23,25.64,39.7,26.7,accept
55.35,29.41,11.4,31.7,37.8,26.6,accept
56.2,29.11,11.3,31.35,37.8,26.6,accept
40.73,15.2,6.56,23.98,40.0,26.8,accept
52.94,24.13,9.22,28.79,38.7,26.7,accept
52.94,24.13,9.18,28.79,38.7,26.7,accept
34.15,10.88,5.57,21.44,40.7,26.8,accept
48.6,19.84,7.74,27.08,39.6,26.7,accept
48.6,22.82,8.53,28.2,39.3,26.7,accept
33.4,10.34,5.44,21.29,40.9,26.8,accept
51.79,22.82,8.67,28.54,39.4,26.7,accept
35.53,11.67,5.74,21.85,40.6,26.9,accept
33.58,10.54,5.48,21.31,40.9,26.8,accept
55.78,28.09,10.77,31.13,37.9,26.6,accept
54.53,28.37,10.78,31.02,38.2,26.6,accept
30.63,10.83,5.61,22.75,40.5,26.8,accept
52.94,25.69,9.78,29.47,38.7,26.7,accept
56.2,27.12,10.68,30.69,37.8,26.6,accept
27.64,9.75,5.31,21.91,40.7,26.8,accept
52.94,25.32,9.61,29.19,38.6,26.6,accept
34.53,11.13,5.63,21.55,40.7,26.8,accept
35.94,12.0,5.86,22.98,40.7,26.8,accept
34.73,12.14,5.9,23.26,40.5,26.8,accept
36.57,12.29,5.9,22.18,40.4,26.8,accept
54.53,26.98,10.37,30.23,38.1,26.6,accept
48.26,20.55,7.97,27.08,39.4,26.7,accept
54.53,26.85,10.32,30.04,38.2,26.7,accept
31.12,10.96,5.65,22.83,40.5,26.8,accept
55.78,29.57,11.4,31.58,37.8,26.6,accept
48.26,21.89,8.36,27.79,39.3,26.7,accept
41.24,15.71,6.69,24.28,40.0,26.8,accept
48.6,22.82,8.57,28.39,39.4,26.7,accept
52.17,25.69,9.86,29.81,38.6,26.7,accept
52.94,24.25,9.03,29.04,39.0,26.7,accept
35.12,11.4,5.69,21.66,40.6,26.8,accept
33.58,10.38,5.44,21.28,40.9,26.8,accept
44.24,18.91,7.47,26.31,39.7,26.7,accept
51.05,23.57,8.89,28.77,39.0,26.6,accept
33.58,10.54,5.48,21.3,40.9,26.8,accept
48.26,21.5,8.26,27.6,39.3,26.7,accept
44.82,19.49,7.58,26.67,39.7,26.7,accept
38.1,13.25,6.11,22.8,40.3,26.9,accept
44.24,18.91,7.47,26.35,39.7,26.7,accept
44.24,19.67,7.62,26.9,39.7,26.7,accept
33.96,10.75,5.53,21.41,40.8,26.8,accept
33.77,11.86,5.86,23.12,40.5,26.8,accept
55.35,26.07,10.02,30.03,38.3,26.6,accept
52.55,25.94,9.9,29.85,38.5,26.6,accept
47.93,20.74,8.03,27.23,39.4,26.7,accept
50.33,23.03,8.65,28.6,39.4,26.7,accept
54.94,27.95,10.72,30.97,38.0,26.6,accept
32.85,9.82,5.29,21.17,41.3,26.8,accept
52.94,26.19,9.86,29.62,38.7,26.7,accept
56.2,27.81,10.91,30.76,37.7,26.6,accept
44.24,18.83,7.44,26.21,39.7,26.7,accept
54.94,26.07,10.02,29.82,38.2,26.6,accept
54.12,26.72,10.02,30.24,38.4,26.7,accept
37.88,13.04,6.09,22.7,40.3,26.9,accept
56.2,28.09,10.77,31.13,37.9,26.6,accept
44.24,19.67,7.62,26.9,39.7,26.7,accept
43.95,18.99,7.53,26.64,39.7,26.7,accept
49.28,22.92,8.62,28.54,39.4,26.7,accept
39.26,14.24,6.33,23.4,40.2,26.9,accept
49.98,23.03,8.64,28.6,39.4,26.7,accept
32.85,10.06,5.35,21.18,41.2,26.8,accept
54.94,25.94,9.99,30.01,38.3,26.6,accept
52.94,25.32,9.61,29.19,38.6,26.6,accept
42.83,17.43,7.13,25.37,39.8,26.8,accept
37.43,12.83,6.02,22.56,40.4,26.9,accept
54.53,27.39,10.55,30.44,38.1,26.6,accept
54.94,26.19,10.06,29.84,38.2,26.6,accept
54.53,26.58,10.23,30.02,38.1,26.6,accept
37.88,13.14,6.09,22.72,40.3,26.9,accept
48.26,19.84,7.77,26.9,39.6,26.7,accept
37.65,13.04,6.07,22.68,40.3,26.8,accept
55.78,28.37,11.14,31.04,37.8,26.6,accept
32.14,11.31,5.74,22.93,40.5,26.8,accept
43.95,19.07,7.53,26.68,39.7,26.7,accept
54.53,26.85,10.37,30.17,38.1,26.6,accept
55.35,29.41,11.4,31.69,37.8,26.6,accept
54.53,27.39,10.55,30.44,38.1,26.6,accept
52.94,24.72,9.41,28.99,38.7,26.7,accept
55.78,27.67,10.87,30.7,37.7,26.6,accept
33.96,10.75,5.52,21.41,40.8,26.8,accept
48.26,20.1,7.83,26.92,39.5,26.7,accept
41.24,15.77,6.72,24.32,40.0,26.8,accept
54.53,27.12,10.44,30.25,38.1,26.6,accept
54.53,27.25,10.53,30.39,38.1,26.6,accept
52.94,24.83,9.45,29.0,38.7,26.7,accept
57.52,28.96,11.4,31.8,37.6,26.6,accept
52.94,25.56,9.7,29.38,38.7,26.7,accept
32.85,9.56,5.23,21.28,41.5,26.8,accept
36.14,12.63,5.97,23.27,40.5,26.8,accept
39.5,14.24,6.36,23.4,40.1,26.8,accept
47.93,22.3,8.5,28.2,39.3,26.7,accept
56.2,27.12,10.68,30.69,37.8,26.6,accept
51.05,23.79,8.89,28.89,39.2,26.7,accept
56.2,27.39,10.76,30.68,37.8,26.6,accept
48.6,19.93,7.75,27.1,39.6,26.7,accept
50.33,23.03,8.81,28.59,39.2,26.7,accept
32.85,9.67,5.27,21.17,41.4,26.8,accept
54.53,26.98,10.37,30.2,38.1,26.6,accept
52.94,24.6,9.37,28.97,38.6,26.6,accept
52.94,26.32,9.94,30.02,38.5,26.7,accept
52.94,24.02,9.15,28.78,38.7,26.7,accept
44.24,18.75,7.47,26.25,39.7,26.7,accept
33.77,10.62,5.5,21.34,40.8,26.8,accept
34.93,11.35,5.68,21.66,40.7,26.9,accept
43.39,17.66,7.16,25.47,39.7,26.7,accept
33.21,10.3,5.42,21.28,41.0,26.8,accept
54.53,26.58,10.24,30.02,38.1,26.6,accept
55.78,29.41,11.4,31.6,37.8,26.6,accept
32.85,10.02,5.33,21.17,41.2,26.8,accept
54.53,26.72,10.28,30.03,38.1,26.6,accept
36.14,12.09,5.86,22.1,40.4,26.8,accept
44.24,18.83,7.47,26.28,39.7,26.7,accept
37.43,12.83,6.02,22.57,40.3,26.8,accept
36.35,12.14,5.86,22.17,40.5,26.9,accept
48.26,22.92,8.57,28.39,39.3,26.7,accept
54.12,27.67,10.64,30.87,38.0,26.6,accept
52.94,25.32,9.61,29.2,38.6,26.6,accept
35.94,12.14,5.88,22.98,40.6,26.8,accept
39.03,14.01,6.31,23.26,40.1,26.8,accept
41.5,15.84,6.72,24.41,39.9,26.8,accept
57.07,28.96,11.35,31.74,37.6,26.6,accept
53.33,26.72,9.98,29.9,38.7,26.7,accept
48.26,21.79,8.36,27.76,39.3,26.7,accept
28.63,10.1,5.42,22.21,40.6,26.8,accept
54.53,28.09,11.2,31.36,37.8,26.6,accept
33.77,10.66,5.52,21.4,40.8,26.8,accept
54.94,26.07,10.02,29.83,38.2,26.6,accept
48.26,20.28,7.9,27.05,39.4,26.7,accept
54.53,27.12,10.49,30.27,38.1,26.6,accept
56.2,29.41,11.37,31.56,37.8,26.6,accept
37.65,12.94,6.04,22.59,40.3,26.8,accept
39.5,14.24,6.36,23.4,40.2,26.9,accept
36.14,12.05,5.86,22.05,40.5,26.9,accept
48.6,20.19,7.78,27.23,39.6,26.7,accept
48.26,20.46,7.93,27.08,39.4,26.7,accept
52.17,23.14,8.71,28.61,39.4,26.7,accept
54.53,27.12,10.46,30.25,38.1,26.6,accept
55.78,28.37,11.15,31.07,37.8,26.6,accept
55.78,27.95,10.96,30.72,37.8,26.6,accept
54.53,26.19,10.09,29.87,38.1,26.6,accept
35.32,11.58,5.72,21.79,40.6,26.8,accept
33.4,10.3,5.42,21.27,41.0,26.8,accept
44.53,19.58,7.6,26.79,39.7,26.7,accept
47.93,22.09,8.46,28.09,39.3,26.7,accept
52.94,24.48,9.33,28.93,38.7,26.7,accept
52.94,25.56,9.73,29.4,38.7,26.7,accept
48.6,21.99,8.39,27.82,39.3,26.7,accept
55.35,26.58,10.06,30.18,38.3,26.6,accept
35.73,11.95,5.83,22.98,40.7,26.8,accept
48.26,21.4,8.22,27.46,39.3,26.7,accept
43.39,18.04,7.27,25.72,39.7,26.7,accept
44.24,19.58,7.62,26.9,39.7,26.7,accept
44.24,19.58,7.62,26.88,39.7,26.7,accept
44.24,19.16,7.53,26.67,39.7,26.7,accept
43.11,17.58,7.16,25.45,39.8,26.8,accept
54.53,26.85,10.28,30.04,38.1,26.6,accept
43.95,18.35,7.33,25.87,39.7,26.7,accept
48.6,22.82,8.55,28.28,39.3,26.7,accept
42.56,17.0,7.02,25.06,39.9,26.8,accept
46.33,19.93,7.69,27.08,39.7,26.7,accept
35.94,12.05,5.86,22.98,40.7,26.8,accept
27.36,9.52,5.19,21.66,41.2,26.8,accept
35.12,12.29,5.93,23.26,40.5,26.8,accept
40.23,14.95,6.48,23.83,40.0,26.8,accept
54.53,27.39,10.55,30.45,38.1,26.6,accept
48.6,19.75,7.72,27.05,39.6,26.7,accept
54.53,26.85,10.37,30.17,38.1,26.6,accept
53.33,26.72,9.98,29.99,38.7,26.7,accept
33.58,10.5,5.46,21.29,40.9,26.8,accept
48.6,20.1,7.75,27.25,39.6,26.7,accept
48.6,22.71,8.57,28.37,39.4,26.7,accept
52.94,25.69,9.77,29.44,38.7,26.7,accept
42.29,16.58,6.91,24.77,39.9,26.8,accept
53.72,27.95,10.73,30.9,38.2,26.6,accept
55.35,26.19,10.02,30.04,38.3,26.6,accept
37.88,13.25,6.11,22.74,40.3,26.9,accept
55.78,28.23,11.13,31.02,37.8,26.6,accept
55.78,28.37,11.15,31.06,37.8,26.6,accept
35.32,11.63,5.74,21.81,40.6,26.9,accept
40.23,14.83,6.46,23.71,40.0,26.8,accept
41.24,15.64,6.69,24.27,40.0,26.8,accept
47.93,20.93,8.09,27.26,39.3,26.7,accept
37.88,13.09,6.09,22.71,40.3,26.9,accept
48.26,22.92,8.57,28.39,39.3,26.7,accept
53.72,27.67,10.68,30.9,38.2,26.6,accept
40.73,15.26,6.59,23.98,40.0,26.8,accept
48.26,21.02,8.1,27.28,39.3,26.7,accept
55.78,29.41,11.4,31.66,37.8,26.6,accept
28.2,9.94,5.37,22.08,40.7,26.8,accept
40.99,15.45,6.61,24.12,40.0,26.8,accept
33.77,10.54,5.48,21.3,40.9,26.8,accept
51.79,23.46,8.8,28.69,39.3,26.7,accept
43.67,18.35,7.35,25.89,39.7,26.7,accept
44.24,18.67,7.41,26.19,39.7,26.7,accept
48.26,20.65,8.0,27.11,39.4,26.7,accept
51.42,23.68,8.87,28.8,39.3,26.7,accept
50.33,23.24,8.84,28.61,39.1,26.6,accept
44.24,18.75,7.44,26.2,39.7,26.7,accept
27.5,9.67,5.27,21.8,40.7,26.8,accept
55.78,29.57,11.4,31.6,37.8,26.6,accept
52.94,24.25,9.23,28.8,38.7,26.7,accept
56.2,28.23,10.77,31.14,37.9,26.6,accept
33.03,10.18,5.4,21.22,41.0,26.8,accept
44.24,18.91,7.47,26.34,39.7,26.7,accept
43.39,17.81,7.21,25.54,39.8,26.8,accept
35.73,11.86,5.79,21.96,40.6,26.9,accept
48.26,21.69,8.31,27.63,39.3,26.7,accept
55.78,28.23,11.1,30.93,37.8,26.6,accept
57.07,27.95,11.25,31.35,37.5,26.5,accept
54.53,26.45,10.15,29.97,38.1,26.6,accept
55.78,30.03,12.62,32.45,37.0,26.5,accept
56.64,30.19,12.98,32.7,36.8,26.5,accept
54.94,30.19,12.35,32.64,37.2,26.5,accept
56.2,29.41,12.39,32.3,37.0,26.5,accept
57.52,31.5,13.47,33.06,36.6,26.4,accept
57.07,28.81,11.59,31.32,37.4,26.5,accept
55.35,30.35,12.33,32.2,37.1,26.4,accept
56.64,30.19,12.92,32.65,36.8,26.5,accept
59.35,32.54,14.59,33.56,36.2,26.3,accept
54.94,30.19,12.33,32.28,37.2,26.5,accept
55.78,30.03,12.63,32.51,37.0,26.5,accept
58.89,32.72,14.42,33.85,36.2,26.3,accept
59.35,32.54,14.59,33.55,36.2,26.3,accept
57.07,28.81,11.65,31.35,37.4,26.5,accept
56.64,27.95,11.32,31.12,37.4,26.5,accept
57.07,28.37,11.4,31.14,37.4,26.5,accept
58.89,31.84,14.11,33.3,36.3,26.4,accept
58.89,31.33,13.91,33.24,36.2,26.4,accept
58.89,33.26,14.52,33.85,36.3,26.3,accept
55.35,30.35,12.28,32.07,37.1,26.5,accept
57.07,29.11,11.7,31.37,37.5,26.5,accept
56.2,29.41,12.34,32.3,37.0,26.5,accept
56.64,30.19,13.34,33.01,36.6,26.4,accept
58.89,31.84,14.11,33.29,36.2,26.3,accept
58.89,31.17,13.91,33.27,36.2,26.4,accept
58.42,31.67,14.13,33.3,36.3,26.4,accept
57.52,30.51,13.28,32.9,36.5,26.4,accept
58.42,30.19,13.4,32.94,36.4,26.4,accept
58.89,31.33,13.91,33.28,36.2,26.4,accept
56.2,30.03,12.63,32.48,37.1,26.5,accept
59.35,32.19,14.45,33.52,36.1,26.3,accept
56.2,29.41,12.4,32.3,37.0,26.5,accept
55.35,30.35,12.31,32.22,37.2,26.5,accept
58.42,32.9,14.1,33.52,36.5,26.4,accept
58.89,32.19,14.24,33.39,36.4,26.4,accept
57.07,28.23,11.4,31.14,37.4,26.5,accept
57.07,28.81,11.6,31.24,37.4,26.5,accept
55.78,29.88,12.57,32.39,37.0,26.5,accept
57.07,29.41,12.68,32.55,36.7,26.5,accept
58.89,31.67,14.11,33.29,36.2,26.3,accept
57.52,30.67,13.31,32.87,36.6,26.4,accept
58.42,31.84,14.17,33.29,36.3,26.4,accept
57.52,30.19,13.16,32.8,36.5,26.4,accept
57.07,30.51,13.28,32.84,36.5,26.4,accept
54.94,30.19,12.32,32.29,37.2,26.5,accept
57.07,29.11,11.65,31.36,37.4,26.5,accept
57.07,29.72,12.74,32.82,36.8,26.5,accept
57.97,31.84,14.27,33.58,36.2,26.3,accept
57.97,30.84,13.22,33.3,36.5,26.4,accept
58.42,31.84,14.13,33.3,36.2,26.3,accept
58.89,32.19,14.25,33.44,36.3,26.3,accept
56.64,27.95,11.33,31.14,37.4,26.5,accept
55.78,31.17,12.92,33.07,37.1,26.5,accept
57.97,31.5,13.84,33.04,36.5,26.4,accept
51.05,30.19,14.18,33.86,36.1,26.3,accept
57.07,30.51,12.02,31.98,37.5,26.5,accept
58.42,30.19,12.18,31.86,37.1,26.5,accept
59.35,31.33,14.25,33.44,36.1,26.3,accept
57.97,33.08,14.26,33.86,36.5,26.4,accept
55.78,30.03,12.63,32.52,37.0,26.5,accept
58.89,32.01,14.24,33.37,36.4,26.4,accept
58.89,31.67,14.06,33.28,36.3,26.4,accept
56.64,29.41,12.64,32.54,36.7,26.5,accept
58.42,33.63,14.31,33.8,36.5,26.4,accept
58.89,33.08,14.41,33.71,36.3,26.3,accept
59.35,32.54,14.45,33.87,36.1,26.3,accept
58.89,31.84,14.15,33.3,36.2,26.3,accept
57.52,30.19,13.15,32.79,36.5,26.4,accept
57.52,29.72,12.99,32.8,36.5,26.4,accept
51.42,30.35,14.13,33.94,36.0,26.2,accept
57.97,30.19,12.22,31.96,37.1,26.5,accept
58.42,33.45,14.31,33.84,36.5,26.4,accept
58.42,32.19,14.05,33.69,36.3,26.4,accept
56.64,30.19,12.91,32.63,36.8,26.5,accept
57.97,29.26,11.97,31.59,37.1,26.5,accept
58.89,32.72,14.66,33.56,36.2,26.3,accept
56.2,30.51,12.74,33.02,36.9,26.5,accept
57.97,30.84,13.53,32.81,36.4,26.4,accept
54.12,29.41,12.29,32.5,37.3,26.5,accept
57.07,31.33,13.91,33.37,36.5,26.4,accept
58.42,31.33,13.68,32.99,36.4,26.4,accept
57.07,31.0,13.45,33.22,36.5,26.4,accept
59.35,32.01,14.4,33.46,36.1,26.3,accept
58.89,29.88,12.02,32.07,37.2,26.5,accept
57.97,28.96,11.87,31.6,37.1,26.5,accept
